user_id,rec_user_id,resolution,spath
85797216,MBK7510922,0,0
94438592,82855619,0,0
75586708,106910305,0,4
62306395,107153168,0,0
11181180,12835011,0,0
6037701,79155095,0,3
68220355,68886588,0,5
3255323,295265,0,0
33826428,93498643,0,6
33826428,93498643,0,6
242351,34779177,0,5
CRM29146069,65346204,0,4
109250535,49462597,0,5
25492762,90693809,0,4
68097616,97230438,0,4
2972209,73767430,0,4
81158492,26093443,0,0
100432054,46347105,0,0
86899665,75454523,0,0
28903401,27077937,0,2
109584951,109134685,0,0
1236952,56313590,0,4
70981045,105846914,0,6
2997072,102502631,0,0
MBK5624129,94299100,0,6
89070441,26093443,0,5
4597425,57883246,0,4
100376643,82918212,0,0
105169573,100571531,0,5
MBK26688127,76334056,0,6
10459612,7711405,0,4
32568750,27439260,0,4
15622563,697014,0,2
MBK11962199,9150139,0,0
13124400,65234439,0,0
65532493,91498771,0,0
1207912,50781799,0,5
64309474,54640409,0,6
90385543,54406239,0,0
79106150,96195394,0,3
MBK5374400,65403814,0,0
74798524,74189139,0,4
33778381,13265441,0,5
42689435,49436750,0,5
55267655,72448788,0,3
55267655,72448788,0,3
50465366,68358238,0,0
6728781,54080548,0,6
4140837,106485548,0,5
1369015,16306301,0,0
49155812,81018958,0,4
6544457,31702213,0,6
60213692,69000233,0,3
73265123,61118722,0,5
35824776,40578311,0,0
3982733,63912500,0,0
74338347,94649888,0,0
32072532,1988493,0,0
8657599,66329384,0,0
MBK9616773,105846914,0,6
61381666,57666552,0,0
50192723,10324395,0,6
17148362,24105089,0,0
87253290,69952200,0,4
63621180,28951088,0,8
MBK7632133,2345161,0,4
17331633,50927572,1,7
5915554,83941668,0,4
3734805,509805,0,5
56681952,99427150,0,0
60234504,106112891,0,4
14302953,12919504,0,2
80515668,MBK17093013,0,5
MBK16010859,27045283,0,6
64192657,44215606,0,4
56740779,108426324,0,0
42682716,109510296,0,5
80068755,82325575,0,0
79811708,54640409,0,0
2783128,56540817,0,0
104072835,17665594,0,0
44102190,12607861,0,0
109586353,6654140,0,0
55288669,66068458,0,6
6573,92577750,0,4
46233898,67788139,0,4
47989418,61758182,0,0
MBK8496753,51906561,0,3
6491132,9039287,0,2
67689605,90455964,0,6
41485074,69433872,0,0
35199809,67543203,0,0
19723139,54640409,0,4
61525227,65409397,0,3
15600241,43790717,0,0
106405158,19323760,0,3
66205359,86897467,0,5
53852996,13486315,0,5
78798288,71006669,0,3
16776062,72551506,0,2
1174476,14459514,0,5
103737581,100732973,0,0
4893452,45458197,0,2
2342578,58345150,0,0
2342578,58345150,0,0
16420175,55112727,0,3
52837436,45789958,0,5
10133609,108169765,0,2
5397859,98254228,0,5
59624,49143149,0,6
75713064,87546257,0,0
74483810,62452226,0,0
107943287,12946971,0,0
60540638,14795863,0,2
56645264,105846914,0,5
MBK5413508,25249530,0,0
58945611,36530701,0,0
MBK12165987,16273558,0,7
MBK15247794,22431260,0,0
29989913,48433869,0,6
VSP4882606,100034361,0,6
16232680,79881375,0,4
48126151,59041638,0,0
44364851,108859464,0,0
32862984,2276868,0,0
62403675,66723075,0,0
560856,94209880,0,3
44736500,51419850,0,0
69748876,1965077,0,0
42427021,77999531,0,0
78757671,11407886,0,5
3563824,96794675,0,6
88102768,26093443,0,6
105698480,37995597,0,0
91671953,96098766,1,5
49442620,10010297,0,4
MBK8101518,MBK6336209,0,5
49704691,26325435,0,4
33198008,42436183,0,0
MBK31638746,67440654,0,0
62883059,1942,0,4
50905643,109589490,0,0
90008659,84823123,0,5
MBK9254425,MBK15653720,0,0
53424834,18780660,0,3
12636177,23327229,0,0
51075546,108217415,0,0
46762106,MBK15593171,0,0
46762106,MBK15593171,0,0
25335231,20837344,0,0
61740247,14198590,0,5
9941681,92050574,0,4
26007208,97300043,0,3
8392328,92627700,0,5
105519421,75858970,0,5
1215374,62894705,0,3
33315590,42879635,0,5
108553548,CRM29239514,0,0
11936355,1650019,0,0
20631287,286544,0,4
MBK8106779,67031477,0,0
9409766,33943791,0,5
39187069,101446968,0,6
16640587,96496560,0,5
34536425,1379733,0,5
4626359,81436313,0,2
28076100,67331126,0,5
99278144,33244329,0,5
57246225,4331438,0,5
13176521,96494611,0,0
100788475,35330491,0,0
MBK7259701,105387593,0,0
46629483,46452148,0,5
6799443,79687103,0,5
32144340,23765737,0,0
85546008,243560,0,0
3336106,33807291,0,5
20206740,9585578,0,6
76992231,MBK7113029,0,7
108078162,63377939,0,5
10936453,85924711,0,2
MBK9025220,76505270,0,0
91496457,59149160,0,2
53434114,108844884,0,0
48011483,22660450,0,0
24970583,8954729,0,0
59445418,84321967,0,4
68796469,42014407,0,0
103172373,MBK11962608,0,3
89689361,71315569,0,4
1473621,51418076,0,4
109545640,43584279,0,0
33166807,20023485,0,3
97684537,242209,0,0
76589943,61598756,0,0
102175934,MBK8370000,0,0
26311286,92149074,0,6
18409054,106689622,0,0
50102361,12452099,0,0
42081792,64656741,0,0
5247648,84258808,0,0
8799780,109594544,0,0
66257375,5613193,0,0
6445586,55545242,0,0
16640587,96496560,0,5
99012332,101199480,0,4
100581318,33524038,0,3
VSP11123797,10157954,0,3
46273654,26970209,0,3
30280867,12063388,0,3
MBK18525636,104424453,0,4
68334431,102178022,0,0
49134724,29907061,0,0
18317723,59223906,0,0
60088204,33518371,0,5
MBK8101518,MBK6336209,0,5
79176407,58161871,0,4
40077999,37487165,0,5
84409561,87927346,0,4
10960629,28589729,0,5
81277737,57509370,0,0
71619026,82356951,0,2
97713996,21144681,0,4
VSP16397950,44388564,0,6
1304273,19254970,0,5
17924149,19059278,0,5
59103867,92515911,0,0
68709270,49816480,0,5
71756370,21219099,0,0
78046748,10375899,0,0
89529786,55252659,0,3
2498002,VSP10347333,0,4
51081825,85580027,0,4
MBK8767570,29671616,0,2
3754329,96999233,0,4
28692373,12314936,0,4
MBK8141018,104802551,0,0
9042229,543275,0,0
28433336,11068839,0,0
4375072,91216290,1,6
11842582,109244649,0,3
60383863,104086144,0,4
5283409,105846914,0,6
56680541,1269488,0,4
30145524,76880105,0,4
84594092,58282283,0,5
44440789,107233436,0,5
13077015,108074979,0,7
75303891,44032535,0,8
56627842,75477340,0,5
8597669,30740005,0,0
13384133,71560963,0,0
65357955,58729796,0,4
71856551,92371167,0,5
1052230,56952922,0,6
59692473,MBK10693268,0,2
MBK13073399,12689605,0,7
1074620,39334166,0,0
80515668,MBK17093013,0,5
14879492,9543022,0,4
102341056,87382785,0,6
8308174,109469245,0,6
65125313,42038071,0,0
37235426,80175117,0,0
66171283,12777424,0,0
78752634,38785293,0,7
30170019,62428601,0,5
10559012,124849,0,3
17824857,58554243,0,4
27345768,45302199,0,2
12717646,32454034,0,4
45215544,95646416,0,4
13331166,97230888,0,0
MBK5737341,101903097,1,6
3974342,69060217,0,4
75889373,106648084,0,5
10898022,93798774,0,0
MBK22994820,87637440,0,0
12764688,11868493,0,7
MBK15097549,MBK6326512,0,2
10380279,65998246,0,5
67942337,92920188,0,2
21020122,83006929,0,3
94608912,95638457,0,0
74091301,193449,0,5
9644387,95070148,0,0
19903997,10102516,0,0
95607200,19041925,0,0
19903997,10102516,0,0
13390727,36400897,0,0
16155951,30269,0,0
7134544,658733,0,0
12746364,12081706,0,7
MBK5801079,36310087,0,0
3205454,4162545,0,5
38009288,17778039,0,5
1112328,88531288,0,4
MBK5374400,65403814,0,0
109306487,12590486,0,0
6468157,28780587,0,0
12487429,109459354,0,0
58820488,61439099,0,0
57219218,93961772,0,6
87869327,VSP11956104,0,3
51639842,76520856,0,0
74338347,94649888,0,0
16446753,105846914,0,0
47021606,109293851,0,5
60244516,78115773,0,0
98560161,88946404,0,3
49738314,46321013,0,4
18679307,108590265,0,2
80961691,MBK7114581,0,0
7188943,53362670,0,0
80808687,26093443,0,5
49437366,79545400,0,3
42034531,MBK11486517,0,2
70538240,58758789,0,3
39032187,33371742,0,5
74634531,MBK7396115,0,4
76397601,36903690,0,5
84054172,41650517,0,0
1923446,9051260,0,5
33974232,105846914,0,4
17266989,85998948,0,2
108397734,31674054,0,0
11913790,94705507,0,4
1259976,52433443,0,3
106978170,36107361,0,0
26271823,55213050,0,0
1248360,109505037,0,0
66931956,54505943,0,0
9644387,95070148,0,0
22831797,95052577,0,0
52023326,64833605,0,4
89948423,71860442,0,0
3749136,35437953,0,6
76646410,26706601,0,5
MBK11750121,60614183,0,0
56326559,81934462,0,6
34904927,MBK10224401,0,2
71830949,105942615,0,0
MBK7027540,11755609,0,5
80621839,58298760,0,0
87550752,92668676,0,5
75303891,44032535,0,8
60960947,15715671,0,3
68864361,243560,0,0
96640300,33083756,0,0
58517920,81934462,0,5
44491439,556507,0,0
78244908,16635209,0,0
97650386,104181922,0,0
MBK12655029,4029588,0,0
MBK8809189,83207645,0,0
3383513,MBK6479356,0,0
32726447,99539185,1,0
57784170,108473813,0,6
35852463,105846914,0,6
62306395,MBK6450460,0,0
53494150,75619081,0,0
22225155,99003111,0,5
57863424,89188948,0,0
VSP5236295,93447223,0,5
45215544,105705794,0,0
51952105,VSP31598444,0,5
28972132,6814701,0,5
83732288,MBK10112205,0,0
14198,77812018,0,0
8900093,16883272,0,2
106934338,77680468,0,0
106934338,77680468,0,0
106040843,54847947,0,2
48422768,46559366,0,0
84054172,41650517,0,0
55260587,107202537,0,3
21797184,39077784,0,4
11272462,44122769,0,4
86905137,56540817,0,0
15455505,10267357,0,0
74338347,94649888,0,0
32862984,488687,0,6
10932037,MBK15756380,0,6
6815171,109202614,0,3
50560574,69058809,0,6
18781494,36541760,0,6
2024267,49696386,0,4
60960947,15715671,0,3
85123844,68444010,0,0
66616229,1051204,0,0
66721478,99220775,0,4
98971460,109285041,0,2
MBK12523027,MBK11571095,0,8
85237120,85545525,0,0
MBK5399680,49120644,0,4
63172602,71326407,0,6
6917933,54923379,0,5
36304056,105985209,0,7
MBK8383259,27398005,0,4
29527238,90033634,0,0
30541844,13725356,0,5
21071706,25223400,0,5
54187862,10597340,0,2
MBK16874295,45864130,0,0
3455915,20067731,0,0
30933738,43268259,0,0
62306395,MBK6450460,0,0
MBK5498428,52744732,0,0
MBK5847073,69116486,0,6
16371870,59863682,0,4
78564693,55053963,0,5
16300190,9247953,0,0
35852463,105846914,0,6
50963439,73696173,0,4
26668064,CRM29913590,0,4
26668064,CRM29913590,0,4
14808723,89188948,0,0
75239059,57044408,0,0
41409065,243560,0,0
49524883,17896052,0,0
53979096,105097194,0,3
MBK8302219,MBK8606783,0,2
61998866,40987484,0,4
61998866,40987484,0,4
94218412,105846914,0,4
9230398,25525657,0,0
2873901,86888308,0,5
MBK16623118,108640652,0,0
26733178,105846914,0,6
104009081,63774874,0,3
109390030,73074758,0,0
92018582,36851977,0,0
1533334,18430318,0,5
MBK12477000,31018872,0,5
77725836,54847947,0,2
1907164,105846914,0,4
32893882,1940014,0,2
74338347,94649888,0,0
60717297,92380419,0,4
86688058,VSP15677049,0,4
537942,83020134,0,0
VSP13127018,53100399,0,2
39099354,89845005,0,4
13512088,MBK9662456,0,5
60789411,109427290,0,4
35855841,MBK11664129,0,6
100497490,61744787,0,5
2261064,86815577,0,5
47242556,79410561,0,4
5749941,1497416,0,0
42123426,14006233,0,4
5749941,1497416,0,0
53494150,75619081,0,0
11914705,48573052,0,5
82398586,81307503,0,2
30916402,8682546,0,0
19833085,101783967,0,0
4571314,105846914,0,0
27620120,1632949,0,0
9232178,91006667,0,0
94345437,83850303,0,6
4399997,83139180,0,0
97456203,84272367,0,0
12221597,105846914,0,7
68083245,105205037,0,0
56193436,81272452,0,5
52565718,101453316,0,4
43316959,54023748,0,4
59498538,52544693,0,5
30347742,18475330,0,0
31477800,66869103,0,0
12418687,32078597,0,4
6606742,30762466,0,0
45114668,106848938,0,0
64078688,108442252,0,0
75623196,104782528,0,0
2187126,49527715,0,0
21887283,64499278,0,0
38621937,61404332,0,0
18865727,29019921,0,3
52439125,83206009,0,0
7125808,104053021,0,0
12620822,VSP30817283,0,5
41047786,81088293,0,5
5166105,58861650,0,6
4666888,MBK13758765,0,6
64259350,61705047,0,3
55107763,38732512,0,4
102672709,61342826,0,0
68425986,71646826,0,3
13782121,108271011,0,0
44913853,44634214,0,5
47724358,38954410,0,0
7841263,40945304,0,4
13854748,28866960,0,2
12488626,96127683,0,5
62891909,65409520,0,0
28310168,67512318,0,0
40693122,33347500,0,0
69195165,43961018,0,3
92459272,98964476,0,2
26547846,26310788,0,0
92055762,243560,0,0
106064336,108184843,0,2
106064336,108184843,0,2
29619223,92627700,0,0
109469245,100088143,0,0
535344,49723211,0,6
47622864,753262,0,0
89802031,109274502,0,7
17638527,94884602,0,0
68979108,1456114,0,0
MBK16079326,30918671,0,0
391563,3077249,0,2
62420874,19641101,0,4
33515314,95725577,0,4
38621937,61404332,0,0
96134968,MBK7888144,0,0
25675696,73069601,0,4
MBK5819180,81934462,0,5
54654948,34100954,0,0
21633963,243560,0,0
MBK6455327,2288792,0,2
29066583,34166767,0,0
18679307,108600801,0,2
96063987,34186231,0,0
7445907,5873380,0,5
17691680,105846914,0,6
56676719,90127185,0,0
2256883,29799454,0,0
18173837,84945282,0,3
58558402,14726120,0,0
47053196,490951,0,7
74948000,48384837,0,5
76338969,73987157,0,0
60109904,80994209,0,0
65075708,60680287,0,5
3483476,87395187,0,0
76758088,31729886,0,2
MBK11674666,65740529,0,0
108795822,23491752,0,6
42646598,31882646,0,0
55172027,50378565,0,0
31568955,96320857,0,0
83767879,243560,0,0
67547075,CRM31686317,0,3
MBK10752021,39895655,0,0
836790,88692742,0,0
7459200,55344943,0,5
8252462,5177550,0,0
MBK5508172,62224563,0,5
45215544,88194641,0,4
109329646,52763118,0,5
MBK9761578,10526950,0,0
2553223,55850311,0,5
102833738,109285041,0,0
108291334,37424513,0,4
73667777,39114465,0,0
36321068,108645475,0,6
9209507,18845560,0,3
32513689,39164040,0,0
14269267,95573016,0,6
109481656,96849287,0,6
23016209,43394288,0,6
16982447,56312746,0,6
59531540,37133306,0,0
59531540,37133306,0,0
1276406,47007967,0,5
15087300,MBK8467660,0,6
68709270,7849018,0,4
20270389,28319654,0,4
52167837,109231853,0,0
17387516,5177550,0,5
36310078,70715992,0,8
53126121,36118463,0,3
42508210,41256553,0,4
61974117,51466053,0,5
7908800,56918133,0,3
91507826,109596087,0,0
46762106,29528712,0,0
46762106,29528712,0,0
12751357,55000596,0,0
25194549,94705507,0,0
21207007,MBK20649403,0,0
89903471,92678666,0,6
3950581,7397536,0,3
MBK8911758,107233436,0,0
55015970,44877352,0,3
79320443,44764739,0,4
101426202,15654996,0,4
77863533,46037940,0,5
63672736,70418974,0,6
45706459,94362459,0,5
48705246,101948402,0,4
106580658,1384517,0,0
36032150,3638318,0,4
53974429,95988748,0,0
47906229,26093443,0,0
75914755,CRM21540498,0,0
31175253,13444098,0,0
VSP18931039,89237386,0,6
16111199,35175226,0,0
MBK9878262,73136075,0,6
86330874,10294789,0,0
13579213,27186493,0,0
41939689,39040106,0,4
22637480,71551356,0,5
27938843,78353333,0,6
MBK16133976,24235228,0,0
23345597,48747592,0,5
26976533,17758642,0,6
74887313,27509502,0,5
25441727,MBK13139633,0,4
32582183,104066124,0,0
376479,18662871,0,5
95650445,3915424,0,0
35911301,1127861,0,0
94812211,MBK14816316,0,0
37098332,100243247,0,6
7156434,97940477,0,0
84101143,34454049,0,0
MBK9234201,60430244,0,5
22219149,MBK5524394,0,0
42845785,105846914,0,6
36488334,67390298,0,5
46443168,34454049,0,0
37189371,69920209,0,3
106128333,56250125,0,5
MBK16874295,50286348,0,0
74998225,73082978,0,2
6578714,10210510,0,6
38203985,1714030,0,0
28947882,69613977,0,6
28947882,69613977,0,6
26718253,3613557,0,5
51652792,109530323,0,4
15438566,2848907,0,5
37908869,28801816,0,0
37908869,28801816,0,0
94919859,78558657,0,5
20631547,93644396,0,5
76731692,10557290,0,0
87261939,14883130,0,5
886016,104604792,0,3
61734558,26900285,0,4
3207348,23178032,0,3
3832340,102107707,0,2
74490059,72658127,0,0
28546302,97752256,0,6
32582183,104066124,0,0
MBK7290775,VSP29129158,0,4
66483501,17556226,0,0
35295272,1064202,0,4
90097002,107368229,0,5
2091830,42022087,0,4
96765436,99283399,0,4
7576728,64730217,0,0
13681203,11649832,0,3
100329566,38971698,0,6
79537414,88244419,0,0
98666728,86649985,0,0
30902514,1077931,0,0
105063367,5071359,0,0
32299401,15265522,0,0
98460664,72284137,0,7
104441773,22317201,0,4
61217957,25786631,0,7
MBK9414738,84202478,0,0
73392026,19567539,0,5
14460818,2850756,0,6
39990071,7121041,0,0
31927440,1914474,0,0
9389858,56488545,0,0
83158798,82711419,0,0
9122003,85253224,0,0
51967201,103605963,0,0
51967201,103605963,0,0
92080127,20501230,0,0
55170751,105846914,0,6
16157323,109513819,0,4
68709270,96261512,0,0
59239044,34442576,0,0
12466586,108736905,0,5
53574287,95276408,0,0
3829633,22179118,0,5
100582743,MBK11626465,0,4
30841141,24338461,0,4
100329566,38971698,0,6
24338601,MBK11630482,0,4
7932643,14365349,0,4
13612087,5769096,0,5
9928763,22485837,0,0
69787728,102710442,0,0
29144872,93516909,0,2
79197465,33714325,0,2
24891897,96155606,0,5
30983174,97595491,0,0
70303736,19233074,0,5
38665420,20790468,0,0
81625664,50386457,0,5
69097308,6717453,0,3
69097308,6717453,0,3
14591631,88071736,0,3
29440500,100481540,0,0
82179191,73579599,0,4
73595614,38948166,0,6
90287102,102833210,0,0
9927587,81934462,0,5
76758088,31729886,0,2
89328471,104819082,0,4
7377343,49351895,0,3
20203244,15216900,0,0
5397859,98254228,0,5
MBK5426759,76197532,0,0
VSP12484516,66870005,0,0
35911301,1127861,0,0
64474126,72327053,0,0
65503825,108394811,0,0
91501517,92175422,0,4
91501517,92175422,0,4
106934338,77680468,0,0
106934338,77680468,0,0
97881863,72411056,0,4
47174830,47195422,0,5
109542159,97994087,0,0
109542159,97994087,0,0
536339,59906282,0,4
19086953,27926625,0,5
19086953,27926625,0,5
38648122,96105772,0,4
55987637,14301784,0,0
80325636,77553572,0,0
MBK9901436,105144613,0,5
77863533,46037940,0,5
77863533,46037940,0,5
59430934,51815893,0,0
9556314,56540817,0,0
106400131,14788465,0,5
11809997,5332397,0,0
38203985,1714030,0,0
63672736,70557069,0,6
MBK11451681,30957045,0,6
4111163,40602841,0,6
71149642,MBK13104991,0,6
71149642,MBK13104991,0,6
94203437,43349896,0,0
62603936,101501553,0,0
3981338,14454376,0,0
2992961,100366016,0,6
84712298,10595156,0,6
MBK14512898,30632347,0,4
63767860,82748754,0,0
50879583,26215245,0,0
VSP16398062,65457892,0,3
88644727,95763863,0,7
59661996,109372362,0,0
59661996,109372362,0,0
27746203,101080748,0,0
28747555,VSP4051301,0,3
28747555,VSP4051301,0,3
17152007,5942333,0,0
MBK6791815,75028507,0,5
103449399,93126173,0,4
277668,8672229,0,4
8933250,37819505,0,5
19930699,MBK6801181,0,2
22599817,85729036,0,4
71836578,96243032,0,3
67547075,CRM31686317,0,3
51974733,95911110,0,0
350519,7832195,0,5
65059824,24664834,0,4
11051385,99001377,0,0
52319811,95763863,0,0
MBK14658491,32163989,0,0
27233648,5218076,0,0
12075278,31532174,0,6
97770450,98770394,0,4
69097308,6717453,0,3
69097308,6717453,0,3
28456561,93696231,0,3
28456561,93696231,0,3
57964849,105846914,0,4
2400955,4177553,0,6
2400955,4177553,0,6
63366849,91636844,0,0
63366849,91636844,0,0
11800198,56455855,0,5
58444943,49652239,0,2
VSP16397950,28303433,0,7
73015726,104028394,0,0
62762108,55294985,0,2
MBK13507304,69606110,0,0
VSP16398062,65457892,0,3
62158261,87215886,0,3
62158261,87215886,0,3
72082331,94765782,0,5
61148900,13025161,0,0
31460298,87577030,0,5
1151133,77171742,0,4
109468884,100088143,0,0
68083245,105205037,0,0
8114145,103815311,0,0
59983673,VSP12081054,0,6
55779922,58544798,0,4
81688362,65934380,0,5
4484150,79804759,0,0
